"id","address","bad_address","PO","score","precision","precise_geocode","fips_tract_id","fraction_assisted_income","fraction_high_school_edu","median_income","fraction_no_health_ins","fraction_poverty","fraction_vacant_housing","dep_index","dist_to_major_road","lon","lat"
"55001810077","4211 RACE RD GREEN TOWNSHIP OH 45211",FALSE,FALSE,0.734,"range",TRUE,39061020802,0.0343283582089552,0.940517670482827,74387,0.0518851608439986,0.0657212037357316,0.024745269286754,0.24598390819391,2097.35815680952,-84.629866,39.167808
"50100100063","5027 VILLAGE DR NEWTOWN OH 45244",FALSE,FALSE,0.94,"range",TRUE,39061024902,0.0345945945945946,0.965677719604421,116619,0.043467045014833,0.0153206959231368,0.0331010452961672,0.177972901182936,4530.50379418086,-84.332253,39.118491
"60800300205","5089 LORD ALFRED CT SHARONVILLE OH 45241",FALSE,FALSE,0.944,"range",TRUE,39061022302,0.0753396459448333,0.920358152686145,66537,0.126598702502317,0.126969416126043,0.0173948220064725,0.311719345283687,364.54180870601,-84.380142,39.28663
"59100080228","11754 HAMLET RD FOREST PARK OH 45240",FALSE,FALSE,0.954,"range",TRUE,39061021506,0.153774464119292,0.902672718103883,48438,0.0893362692670651,0.132003798670465,0.135374697824335,0.360005659546621,391.963442221752,-84.504638,39.294485
"17900750148","1236 SLIKER AV CINCINNATI OH 45205",FALSE,FALSE,0.922,"range",TRUE,39061009700,0.349459840300611,0.781195589088799,27845,0.131128274009402,0.426124916051041,0.173845556849049,0.564407216354687,4121.99681042492,-84.583377,39.115471
"51000810258","3257 BLUEACRES DR COLERAIN TOWNSHIP OH 45239",FALSE,FALSE,0.759,"range",TRUE,39061020761,0.148583275742916,0.862377503195569,49308,0.0999219359875098,0.117720530835285,0.0625202461937156,0.359775771464192,2639.92145280522,-84.590338,39.206515
"4200020020","3549 BURCH AV CINCINNATI OH 45208",FALSE,FALSE,0.921,"range",TRUE,39061005000,0.0508604206500956,0.955465587044534,65156,0.0499178307313065,0.0628606760098928,0.112656939260265,0.265634019669997,766.41392211394,-84.447103,39.141526
"57000100143","7554 BUFFALO RIDGE RD MIAMI TOWNSHIP OH 45002",FALSE,FALSE,0.77,"range",TRUE,39061020403,0.0677546983184965,0.938683017861903,79138,0.0367266892494206,0.105611150822016,0.0771337288909174,0.261956441734761,1421.28682635397,-84.690925,39.197052
"59100030081","510 BRUNSWICK DR FOREST PARK OH 45240",FALSE,FALSE,0.947,"range",TRUE,39061021504,0.119446772841576,0.871175109282592,54115,0.117986099338871,0.147038685381719,0.0467439073112265,0.35650575417347,3126.42402308235,-84.499614,39.268118
"62100080047","10 HIGHRIDGE DR LOVELAND OH 45140",FALSE,FALSE,0.94,"range",TRUE,39061024303,0.0824742268041237,0.910531220876048,63779,0.0888757221152422,0.111539031254629,0.0828290468986384,0.310484881157492,2694.4770434216,-84.277164,39.258814
